Country,State,Year,Gender,Category,"Gross Enrolment Ratio (Ger) In Higher Education (UOM:Ratio), Scaling Factor:1"
India,Chandigarh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,23.8
India,Chandigarh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,23.7
India,Chandigarh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,
India,Chandigarh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,
India,Chandigarh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Male,All Categories,13.2
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Female,All Categories,11.7
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Total,All Categories,12.4
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,11.7
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,9.6
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,10.7
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,6.9
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,5.9
India,Chhattisgarh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,6.4
India,Delhi,"Financial Year (Apr - Mar), 2012",Male,All Categories,38.7
India,Delhi,"Financial Year (Apr - Mar), 2012",Female,All Categories,40.8
India,Delhi,"Financial Year (Apr - Mar), 2012",Total,All Categories,39.6
India,Delhi,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,22.5
India,Delhi,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,20.6
India,Delhi,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,21.6
India,Delhi,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,
India,Delhi,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,
India,Delhi,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,
India,Goa,"Financial Year (Apr - Mar), 2012",Male,All Categories,19.8
India,Goa,"Financial Year (Apr - Mar), 2012",Female,All Categories,31
India,Goa,"Financial Year (Apr - Mar), 2012",Total,All Categories,24.9
India,Goa,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,23.7
India,Goa,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,25.1
India,Goa,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,24.4
India,Goa,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,13.2
India,Goa,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,16.9
India,Goa,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,15
India,Gujarat,"Financial Year (Apr - Mar), 2012",Male,All Categories,20.2
India,Gujarat,"Financial Year (Apr - Mar), 2012",Female,All Categories,16.2
India,Gujarat,"Financial Year (Apr - Mar), 2012",Total,All Categories,18.3
India,Gujarat,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,22.6
India,Gujarat,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,17.8
India,Gujarat,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,20.4
India,Gujarat,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,11.4
India,Gujarat,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,10.5
India,Gujarat,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,11
India,Haryana,"Financial Year (Apr - Mar), 2012",Male,All Categories,28.8
India,Haryana,"Financial Year (Apr - Mar), 2012",Female,All Categories,26.6
India,Haryana,"Financial Year (Apr - Mar), 2012",Total,All Categories,27.8
India,Haryana,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,18.5
India,Haryana,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,15.7
India,Haryana,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,17.2
India,Haryana,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,
India,Haryana,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,
India,Haryana,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Male,All Categories,25.3
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Female,All Categories,26.3
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Total,All Categories,25.8
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,14.6
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,14.1
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,14.3
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,21.4
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,20.3
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,20.9
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Male,All Categories,24.2
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Female,All Categories,27.1
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Total,All Categories,25.6
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,13.3
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,17.5
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,15.4
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,9.4
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,6.9
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,8.2
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Male,All Categories,12.2
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Female,All Categories,12
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Total,All Categories,12.1
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,8.6
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,7.2
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,7.9
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,7
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,7.9
India,Jharkhand,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,7.5
India,Karnataka,"Financial Year (Apr - Mar), 2012",Male,All Categories,26.1
India,Karnataka,"Financial Year (Apr - Mar), 2012",Female,All Categories,24.5
India,Karnataka,"Financial Year (Apr - Mar), 2012",Total,All Categories,25.4
India,Karnataka,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,18.3
India,Karnataka,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,15.6
India,Karnataka,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,17
India,Karnataka,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,15.6
India,Karnataka,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,12.5
India,Karnataka,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,14.1
India,Kerala,"Financial Year (Apr - Mar), 2012",Male,All Categories,18.5
India,Kerala,"Financial Year (Apr - Mar), 2012",Female,All Categories,25.8
India,Kerala,"Financial Year (Apr - Mar), 2012",Total,All Categories,22.1
India,Kerala,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,12.8
India,Kerala,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,22.8
India,Kerala,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,17.8
India,Kerala,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,12.9
India,Kerala,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,15.2
India,Kerala,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,14.1
India,Ladakh,"Financial Year (Apr - Mar), 2012",Male,All Categories,24.2
India,Ladakh,"Financial Year (Apr - Mar), 2012",Female,All Categories,27.1
India,Ladakh,"Financial Year (Apr - Mar), 2012",Total,All Categories,25.6
India,Ladakh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,13.3
India,Ladakh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,17.5
India,Ladakh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,15.4
India,Ladakh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,9.4
India,Ladakh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,6.9
India,Ladakh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,8.2
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Male,All Categories,6.3
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Female,All Categories,17.7
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Total,All Categories,11.8
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,1.7
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,5.3
India,Lakshadweep,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,3.5
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Male,All Categories,22.7
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Female,All Categories,15.2
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Total,All Categories,19.2
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,14.1
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,10.8
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,12.6
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,7
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,4.9
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,5.9
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Male,All Categories,25
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Female,All Categories,20.6
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Total,All Categories,22.9
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,20.6
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,16.9
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,18.9
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,11.3
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,6.5
India,Maharashtra,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,8.9
India,Manipur,"Financial Year (Apr - Mar), 2012",Male,All Categories,30.9
India,Manipur,"Financial Year (Apr - Mar), 2012",Female,All Categories,29
India,Manipur,"Financial Year (Apr - Mar), 2012",Total,All Categories,29.9
India,Manipur,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,45.2
India,Manipur,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,45.3
India,Manipur,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,45.3
India,Manipur,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,20.8
India,Manipur,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,18.7
India,Manipur,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,19.8
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Male,All Categories,18.6
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Female,All Categories,19.7
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Total,All Categories,19.2
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,27.7
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,34.8
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,31
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,11.5
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,15.6
India,Meghalaya,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,13.6
India,Mizoram,"Financial Year (Apr - Mar), 2012",Male,All Categories,22.4
India,Mizoram,"Financial Year (Apr - Mar), 2012",Female,All Categories,22
India,Mizoram,"Financial Year (Apr - Mar), 2012",Total,All Categories,22.2
India,Mizoram,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,85.5
India,Mizoram,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,93.7
India,Mizoram,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,88.4
India,Mizoram,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,22.5
India,Mizoram,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,21.6
India,Mizoram,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,22.1
India,Nagaland,"Financial Year (Apr - Mar), 2012",Male,All Categories,16.6
India,Nagaland,"Financial Year (Apr - Mar), 2012",Female,All Categories,12.8
India,Nagaland,"Financial Year (Apr - Mar), 2012",Total,All Categories,14.7
India,Nagaland,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,12.1
India,Nagaland,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,12.6
India,Nagaland,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,12.3
India,Odisha,"Financial Year (Apr - Mar), 2012",Male,All Categories,18.6
India,Odisha,"Financial Year (Apr - Mar), 2012",Female,All Categories,14.1
India,Odisha,"Financial Year (Apr - Mar), 2012",Total,All Categories,16.3
India,Odisha,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,11.1
India,Odisha,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,8.6
India,Odisha,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,9.9
India,Odisha,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,7.1
India,Odisha,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,5.5
India,Odisha,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,6.2
India,Puducherry,"Financial Year (Apr - Mar), 2012",Male,All Categories,46.6
India,Puducherry,"Financial Year (Apr - Mar), 2012",Female,All Categories,41.8
India,Puducherry,"Financial Year (Apr - Mar), 2012",Total,All Categories,44.1
India,Puducherry,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,32.9
India,Puducherry,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,28
India,Puducherry,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,30.4
India,Puducherry,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2012",Male,All Categories,22.5
India,Punjab,"Financial Year (Apr - Mar), 2012",Female,All Categories,25.6
India,Punjab,"Financial Year (Apr - Mar), 2012",Total,All Categories,23.9
India,Punjab,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,9.6
India,Punjab,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,10.5
India,Punjab,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,10
India,Punjab,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Male,All Categories,21.4
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Female,All Categories,14.8
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Total,All Categories,18.3
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,15.6
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,9.5
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,12.7
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,15.7
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,9
India,Rajasthan,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,12.4
India,Sikkim,"Financial Year (Apr - Mar), 2012",Male,All Categories,21.8
India,Sikkim,"Financial Year (Apr - Mar), 2012",Female,All Categories,26.9
India,Sikkim,"Financial Year (Apr - Mar), 2012",Total,All Categories,24.3
India,Sikkim,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,18.9
India,Sikkim,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,17.3
India,Sikkim,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,18.1
India,Sikkim,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,13.4
India,Sikkim,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,21.8
India,Sikkim,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,17.6
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Male,All Categories,45.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Female,All Categories,38.7
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Total,All Categories,42
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,31.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,28.6
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,30
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,34.4
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,21.1
India,Tamil Nadu,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,27.6
India,Telangana,"Financial Year (Apr - Mar), 2012",Male,All Categories,36.9
India,Telangana,"Financial Year (Apr - Mar), 2012",Female,All Categories,29.3
India,Telangana,"Financial Year (Apr - Mar), 2012",Total,All Categories,33.1
India,Telangana,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,35.2
India,Telangana,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,29.1
India,Telangana,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,32.2
India,Telangana,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,32.5
India,Telangana,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,21.6
India,Telangana,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,27
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Male,All Categories,4.500000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Female,All Categories,7.000000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Total,All Categories,5.250000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,11.150000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,10.600000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,10.900000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,10.000000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,5.450000000000000000000
India,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,7.700000000000000000000
India,Tripura,"Financial Year (Apr - Mar), 2012",Male,All Categories,16.6
India,Tripura,"Financial Year (Apr - Mar), 2012",Female,All Categories,11.7
India,Tripura,"Financial Year (Apr - Mar), 2012",Total,All Categories,14.1
India,Tripura,"Financial Year (Apr - Mar), 2012",Male,Scheduled Caste,14.4
India,Tripura,"Financial Year (Apr - Mar), 2012",Female,Scheduled Caste,9.7
India,Tripura,"Financial Year (Apr - Mar), 2012",Total,Scheduled Caste,12.1
India,Tripura,"Financial Year (Apr - Mar), 2012",Male,Scheduled Tribe,10.2
India,Tripura,"Financial Year (Apr - Mar), 2012",Female,Scheduled Tribe,6.3
India,Tripura,"Financial Year (Apr - Mar), 2012",Total,Scheduled Tribe,8.1
